name	threshold_10	threshold_20	threshold_30	threshold_40	threshold_50	threshold_60	threshold_70	threshold_80	threshold_90
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_51.pdb	1	1	1	1	1	1	1	1	18
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_52.pdb	1	1	1	1	1	1	1	2	54
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_53.pdb	1	1	1	1	1	1	1	1	18
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_54.pdb	1	1	1	1	1	1	1	1	238
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_55.pdb	1	1	1	1	1	1	1	2	90
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_56.pdb	1	1	1	1	1	1	1	1	18
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_57.pdb	1	1	1	1	1	1	1	1	18
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_58.pdb	1	1	1	1	1	1	1	1	18
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_59.pdb	1	1	1	1	1	1	1	1	18
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_6.pdb	1	1	1	1	1	1	1	1	18
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_60.pdb	1	1	1	1	1	1	1	2	18
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_61.pdb	1	1	1	1	1	1	1	2	90
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_62.pdb	1	1	1	1	1	1	1	2	54
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_63.pdb	1	1	1	1	1	1	1	1	18
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_64.pdb	1	1	1	1	1	1	1	1	18
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_65.pdb	1	1	1	1	1	1	1	1	18
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_66.pdb	1	1	1	1	1	1	1	1	74
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_7.pdb	1	1	1	1	1	1	1	1	74
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_8.pdb	1	1	1	1	1	1	1	2	18
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_9.pdb	1	1	1	1	1	1	1	1	18
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_0.pdb	1	1	1	1	1	1	1	1	37
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_1.pdb	1	1	1	1	1	1	1	1	25
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_10.pdb	1	1	1	1	1	1	1	1	25
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_11.pdb	1	1	1	1	1	1	1	1	25
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_12.pdb	1	1	1	1	1	1	1	1	37
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_13.pdb	1	1	1	1	1	1	1	1	25
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_14.pdb	1	1	1	1	1	1	1	1	37
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_15.pdb	1	1	1	1	1	1	1	1	37
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_16.pdb	1	1	1	1	1	1	1	1	25
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_17.pdb	1	1	1	1	1	1	1	1	37
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_18.pdb	1	1	1	1	1	1	1	1	37
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_19.pdb	1	1	1	1	1	1	1	1	37
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_2.pdb	1	1	1	1	1	1	1	1	239
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_20.pdb	1	1	1	1	1	1	1	1	25
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_21.pdb	1	1	1	1	1	1	1	1	25
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_22.pdb	1	1	1	1	1	1	1	1	37
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_23.pdb	1	1	1	1	1	1	1	1	37
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_24.pdb	1	1	1	1	1	1	1	1	37
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_25.pdb	1	1	1	1	1	1	1	1	239
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_26.pdb	1	1	1	1	1	1	1	1	120
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_27.pdb	1	1	1	1	1	1	1	1	120
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_28.pdb	1	1	1	1	1	1	1	1	37
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_29.pdb	1	1	1	1	1	1	1	1	37
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_3.pdb	1	1	1	1	1	1	1	1	25
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_30.pdb	1	1	1	1	1	1	1	1	37
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_31.pdb	1	1	1	1	1	1	1	1	25
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_32.pdb	1	1	1	1	1	1	1	1	120
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_33.pdb	1	1	1	1	1	1	1	1	37
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_34.pdb	1	1	1	1	1	1	1	11	25
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_35.pdb	1	1	1	1	1	1	1	1	1473
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_36.pdb	1	1	1	1	1	1	1	1	25
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_37.pdb	1	1	1	1	1	1	1	1	37
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_38.pdb	1	1	1	1	1	1	1	1	37
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_39.pdb	1	1	1	1	1	1	1	1	25
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_4.pdb	1	1	1	1	1	1	1	1	25
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_40.pdb	1	1	1	1	1	1	1	1	25
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_41.pdb	1	1	1	1	1	1	1	1	37
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_42.pdb	1	1	1	1	1	1	1	11	25
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_43.pdb	1	1	1	1	1	1	1	1	37
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_44.pdb	1	1	1	1	1	1	1	1	25
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_45.pdb	1	1	1	1	1	1	1	1	25
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_46.pdb	1	1	1	1	1	1	1	1	25
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_47.pdb	1	1	1	1	1	1	1	1	120
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_48.pdb	1	1	1	1	1	1	1	1	25
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_49.pdb	1	1	1	1	1	1	1	1	25
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_5.pdb	1	1	1	1	1	1	1	11	25
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_50.pdb	1	1	1	1	1	1	1	1	37
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_51.pdb	1	1	1	1	1	1	1	1	25
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_52.pdb	1	1	1	1	1	1	1	1	25
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_53.pdb	1	1	1	1	1	1	1	1	25
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_54.pdb	1	1	1	1	1	1	1	1	37
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_55.pdb	1	1	1	1	1	1	1	1	37
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_56.pdb	1	1	1	1	1	1	1	1	25
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_57.pdb	1	1	1	1	1	1	1	1	37
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_58.pdb	1	1	1	1	1	1	1	1	37
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_59.pdb	1	1	1	1	1	1	1	1	37
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_6.pdb	1	1	1	1	1	1	1	1	25
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_60.pdb	1	1	1	1	1	1	1	1	37
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_61.pdb	1	1	1	1	1	1	1	1	25
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_62.pdb	1	1	1	1	1	1	1	1	37
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_63.pdb	1	1	1	1	1	1	1	1	25
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_64.pdb	1	1	1	1	1	1	1	1	25
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_65.pdb	1	1	1	1	1	1	1	1	25
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_66.pdb	1	1	1	1	1	1	1	1	120
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_7.pdb	1	1	1	1	1	1	1	1	25
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_8.pdb	1	1	1	1	1	1	1	1	25
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_9.pdb	1	1	1	1	1	1	1	1	25
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_0.pdb	1	1	1	1	1	1	1	1	22
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_1.pdb	1	1	1	1	1	1	1	1	22
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_10.pdb	1	1	1	1	1	1	1	1	42
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_11.pdb	1	1	1	1	1	1	1	1	22
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_12.pdb	1	1	1	1	1	1	1	1	22
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_13.pdb	1	1	1	1	1	1	1	1	22
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_14.pdb	1	1	1	1	1	1	1	1	22
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_15.pdb	1	1	1	1	1	1	1	1	42
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_16.pdb	1	1	1	1	1	1	1	1	42
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_17.pdb	1	1	1	1	1	1	1	1	22
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_18.pdb	1	1	1	1	1	1	1	1	22
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_19.pdb	1	1	1	1	1	1	1	1	42
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_2.pdb	1	1	1	1	1	1	1	1	22
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_20.pdb	1	1	1	1	1	1	1	1	42
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_21.pdb	1	1	1	1	1	1	1	1	2
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_22.pdb	1	1	1	1	1	1	1	1	142
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_23.pdb	1	1	1	1	1	1	1	1	22
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_24.pdb	1	1	1	1	1	1	1	1	2
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_25.pdb	1	1	1	1	1	1	1	1	22
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_26.pdb	1	1	1	1	1	1	1	1	42
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_27.pdb	1	1	1	1	1	1	1	1	42
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_28.pdb	1	1	1	1	1	1	1	1	42
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_29.pdb	1	1	1	1	1	1	1	1	22
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_3.pdb	1	1	1	1	1	1	1	1	42
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_30.pdb	1	1	1	1	1	1	1	1	42
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_31.pdb	1	1	1	1	1	1	1	1	22
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_32.pdb	1	1	1	1	1	1	1	1	2
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_33.pdb	1	1	1	1	1	1	1	1	22
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_34.pdb	1	1	1	1	1	1	1	1	2
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_35.pdb	1	1	1	1	1	1	1	1	22
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_36.pdb	1	1	1	1	1	1	1	1	22
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_37.pdb	1	1	1	1	1	1	1	1	22
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_38.pdb	1	1	1	1	1	1	1	1	22
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_39.pdb	1	1	1	1	1	1	1	1	42
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_4.pdb	1	1	1	1	1	1	1	1	142
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_40.pdb	1	1	1	1	1	1	1	1	42
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_41.pdb	1	1	1	1	1	1	1	1	22
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_42.pdb	1	1	1	1	1	1	1	1	2
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_43.pdb	1	1	1	1	1	1	1	1	22
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_44.pdb	1	1	1	1	1	1	1	1	22
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_45.pdb	1	1	1	1	1	1	1	1	22
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_46.pdb	1	1	1	1	1	1	1	1	42
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_47.pdb	1	1	1	1	1	1	1	1	42
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_48.pdb	1	1	1	1	1	1	1	1	22
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_49.pdb	1	1	1	1	1	1	1	1	22
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_5.pdb	1	1	1	1	1	1	1	1	22
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_50.pdb	1	1	1	1	1	1	1	1	42
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_51.pdb	1	1	1	1	1	1	1	1	42
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_52.pdb	1	1	1	1	1	1	1	1	22
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_53.pdb	1	1	1	1	1	1	1	1	2
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_54.pdb	1	1	1	1	1	1	1	1	142
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_55.pdb	1	1	1	1	1	1	1	1	2
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_56.pdb	1	1	1	1	1	1	1	1	22
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_57.pdb	1	1	1	1	1	1	1	1	22
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_58.pdb	1	1	1	1	1	1	1	1	42
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_59.pdb	1	1	1	1	1	1	1	1	2
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_6.pdb	1	1	1	1	1	1	1	1	42
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_60.pdb	1	1	1	1	1	1	1	1	22
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_61.pdb	1	1	1	1	1	1	1	1	42
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_62.pdb	1	1	1	1	1	1	1	1	42
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_63.pdb	1	1	1	1	1	1	1	1	42
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_64.pdb	1	1	1	1	1	1	1	1	2
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_65.pdb	1	1	1	1	1	1	1	1	22
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_66.pdb	1	1	1	1	1	1	1	1	22
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_7.pdb	1	1	1	1	1	1	1	1	142
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_8.pdb	1	1	1	1	1	1	1	1	2
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_9.pdb	1	1	1	1	1	1	1	1	2
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_0.pdb	1	1	1	1	1	1	1	2	1474
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_1.pdb	1	1	1	1	1	1	1	1	108
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_10.pdb	1	1	1	1	1	1	1	1	1475
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_11.pdb	1	1	1	1	1	1	1	1	28
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_12.pdb	1	1	1	1	1	1	1	2	1476
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_13.pdb	1	1	1	1	1	1	1	2	106
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_14.pdb	1	1	1	1	1	1	1	1	28
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_15.pdb	1	1	1	1	1	1	1	2	66
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_16.pdb	1	1	1	1	1	1	1	2	1477
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_17.pdb	1	1	1	1	1	1	1	2	90
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_18.pdb	1	1	1	1	1	1	1	2	66
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_19.pdb	1	1	1	1	1	1	1	2	1478
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_2.pdb	1	1	1	1	1	1	1	5	170
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_20.pdb	1	1	1	1	1	1	1	1	1479
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_21.pdb	1	1	1	1	1	1	1	2	66
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_22.pdb	1	1	1	1	1	1	1	2	108
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_23.pdb	1	1	1	1	1	1	1	2	1480
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_24.pdb	1	1	1	1	1	1	1	1	66
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_25.pdb	1	1	1	1	1	1	1	1	66
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_26.pdb	1	1	1	1	1	1	1	2	168
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_27.pdb	1	1	1	1	1	1	1	1	66
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_28.pdb	1	1	1	1	1	1	1	2	66
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_29.pdb	1	1	1	1	1	1	1	1	108
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_3.pdb	1	1	1	1	1	1	1	2	28
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_30.pdb	1	1	1	1	1	1	1	2	66
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_31.pdb	1	1	1	1	1	1	1	1	28
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_32.pdb	1	1	1	1	1	1	1	1	106
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_33.pdb	1	1	1	1	1	1	1	1	28
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_34.pdb	1	1	1	1	1	1	1	2	106
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_35.pdb	1	1	1	1	1	1	1	1	74
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_36.pdb	1	1	1	1	1	1	1	5	1481
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_37.pdb	1	1	1	1	1	1	1	2	1482
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_38.pdb	1	1	1	1	1	1	1	5	1483
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_39.pdb	1	1	1	1	1	1	1	2	39
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_4.pdb	1	1	1	1	1	1	1	1	28
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_40.pdb	1	1	1	1	1	1	1	5	1484
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_41.pdb	1	1	1	1	1	1	1	7	1485
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_42.pdb	1	1	1	1	1	1	1	1	28
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_43.pdb	1	1	1	1	1	1	1	2	1486
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_44.pdb	1	1	1	1	1	1	1	2	28
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_45.pdb	1	1	1	1	1	1	1	2	1487
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_46.pdb	1	1	1	1	1	1	1	2	108
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_47.pdb	1	1	1	1	1	1	1	2	74
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_48.pdb	1	1	1	1	1	1	1	2	1488
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_49.pdb	1	1	1	1	1	1	1	1	29
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_5.pdb	1	1	1	1	1	1	1	1	106
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_50.pdb	1	1	1	1	1	1	1	1	66
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_51.pdb	1	1	1	1	1	1	1	1	66
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_52.pdb	1	1	1	1	1	1	1	2	28
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_53.pdb	1	1	1	1	1	1	1	2	1489
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_54.pdb	1	1	1	1	1	1	1	1	108
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_55.pdb	1	1	1	1	1	1	1	1	66
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_56.pdb	1	1	1	1	1	1	1	2	1490
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_57.pdb	1	1	1	1	1	1	1	2	238
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_58.pdb	1	1	1	1	1	1	1	2	168
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_59.pdb	1	1	1	1	1	1	2	34	1491
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_6.pdb	1	1	1	1	1	1	1	2	54
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_60.pdb	1	1	1	1	1	1	1	2	74
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_61.pdb	1	1	1	1	1	1	1	2	28
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_62.pdb	1	1	1	1	1	1	1	1	39
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_63.pdb	1	1	1	1	1	1	1	2	28
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_64.pdb	1	1	1	1	1	1	1	2	1492
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_65.pdb	1	1	1	1	1	1	1	2	28
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_66.pdb	1	1	1	1	1	1	1	2	106
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_7.pdb	1	1	1	1	1	1	1	1	106
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_8.pdb	1	1	1	1	1	1	1	2	66
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_9.pdb	1	1	1	1	1	1	1	2	28
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_0.pdb	1	1	1	1	1	1	1	1	56
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_1.pdb	1	1	1	1	1	1	1	1	10
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_10.pdb	1	1	1	1	1	1	1	1	32
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_11.pdb	1	1	1	1	1	1	1	1	32
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_12.pdb	1	1	1	1	1	1	1	1	32
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_13.pdb	1	1	1	1	1	1	1	1	32
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_14.pdb	1	1	1	1	1	1	1	1	121
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_15.pdb	1	1	1	1	1	1	1	1	56
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_16.pdb	1	1	1	1	1	1	1	1	32
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_17.pdb	1	1	1	1	1	1	1	1	121
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_18.pdb	1	1	1	1	1	1	1	1	27
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_19.pdb	1	1	1	1	1	1	1	1	32
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_2.pdb	1	1	1	1	1	1	1	1	240
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_20.pdb	1	1	1	1	1	1	1	1	32
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_21.pdb	1	1	1	1	1	1	1	1	10
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_22.pdb	1	1	1	1	1	1	1	1	10
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_23.pdb	1	1	1	1	1	1	1	1	56
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_24.pdb	1	1	1	1	1	1	1	1	10
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_25.pdb	1	1	1	1	1	1	1	1	32
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_26.pdb	1	1	1	1	1	1	1	1	10
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_27.pdb	1	1	1	1	1	1	1	1	56
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_28.pdb	1	1	1	1	1	1	1	1	56
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_29.pdb	1	1	1	1	1	1	1	1	32
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_3.pdb	1	1	1	1	1	1	1	1	56
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_30.pdb	1	1	1	1	1	1	1	1	10
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_31.pdb	1	1	1	1	1	1	1	1	56
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_32.pdb	1	1	1	1	1	1	1	1	121
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_33.pdb	1	1	1	1	1	1	1	1	10
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_34.pdb	1	1	1	1	1	1	1	1	56
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_35.pdb	1	1	1	1	1	1	1	1	32
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_36.pdb	1	1	1	1	1	1	1	1	240
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_37.pdb	1	1	1	1	1	1	1	1	10
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_38.pdb	1	1	1	1	1	1	1	1	32
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_39.pdb	1	1	1	1	1	1	1	1	56
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_4.pdb	1	1	1	1	1	1	1	1	10
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_40.pdb	1	1	1	1	1	1	1	1	32
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_41.pdb	1	1	1	1	1	1	1	1	32
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_42.pdb	1	1	1	1	1	1	1	1	32
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_43.pdb	1	1	1	1	1	1	1	1	10
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_44.pdb	1	1	1	1	1	1	1	1	56
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_45.pdb	1	1	1	1	1	1	1	1	56
