index	file	renaming_of_chains
5794	afm_woTemplates_model_4_multimer_v3_pred_37.pdb	B=A,C=C,D=B,E=D
5795	afm_woTemplates_model_4_multimer_v3_pred_38.pdb	B=A,C=C,D=B,E=D
5796	afm_woTemplates_model_4_multimer_v3_pred_39.pdb	B=A,C=C,D=B,E=D
5797	afm_woTemplates_model_4_multimer_v3_pred_4.pdb	B=A,C=C,D=B,E=D
5798	afm_woTemplates_model_4_multimer_v3_pred_40.pdb	B=A,C=C,D=B,E=D
5799	afm_woTemplates_model_4_multimer_v3_pred_41.pdb	B=A,C=C,D=B,E=D
5800	afm_woTemplates_model_4_multimer_v3_pred_42.pdb	B=A,C=C,D=B,E=D
5801	afm_woTemplates_model_4_multimer_v3_pred_43.pdb	B=A,C=C,D=B,E=D
5802	afm_woTemplates_model_4_multimer_v3_pred_44.pdb	B=A,C=C,D=B,E=D
5803	afm_woTemplates_model_4_multimer_v3_pred_45.pdb	B=A,C=C,D=B,E=D
5804	afm_woTemplates_model_4_multimer_v3_pred_46.pdb	B=A,C=C,D=B,E=D
5805	afm_woTemplates_model_4_multimer_v3_pred_47.pdb	B=A,C=C,D=B,E=D
5806	afm_woTemplates_model_4_multimer_v3_pred_48.pdb	B=A,C=C,D=B,E=D
5807	afm_woTemplates_model_4_multimer_v3_pred_49.pdb	B=A,C=C,D=B,E=D
5808	afm_woTemplates_model_4_multimer_v3_pred_5.pdb	B=A,C=C,D=B,E=D
5809	afm_woTemplates_model_4_multimer_v3_pred_50.pdb	B=A,C=C,D=B,E=D
5810	afm_woTemplates_model_4_multimer_v3_pred_51.pdb	B=A,C=C,D=B,E=D
5811	afm_woTemplates_model_4_multimer_v3_pred_52.pdb	B=A,C=C,D=B,E=D
5812	afm_woTemplates_model_4_multimer_v3_pred_53.pdb	B=A,C=C,D=B,E=D
5813	afm_woTemplates_model_4_multimer_v3_pred_54.pdb	B=A,C=C,D=B,E=D
5814	afm_woTemplates_model_4_multimer_v3_pred_55.pdb	B=A,C=C,D=B,E=D
5815	afm_woTemplates_model_4_multimer_v3_pred_56.pdb	B=A,C=C,D=B,E=D
5816	afm_woTemplates_model_4_multimer_v3_pred_57.pdb	B=A,C=C,D=B,E=D
5817	afm_woTemplates_model_4_multimer_v3_pred_58.pdb	B=A,C=C,D=B,E=D
5818	afm_woTemplates_model_4_multimer_v3_pred_59.pdb	B=A,C=C,D=B,E=D
5819	afm_woTemplates_model_4_multimer_v3_pred_6.pdb	B=A,C=C,D=B,E=D
5820	afm_woTemplates_model_4_multimer_v3_pred_60.pdb	B=A,C=C,D=B,E=D
5821	afm_woTemplates_model_4_multimer_v3_pred_61.pdb	B=A,C=C,D=B,E=D
5822	afm_woTemplates_model_4_multimer_v3_pred_62.pdb	B=A,C=C,D=B,E=D
5823	afm_woTemplates_model_4_multimer_v3_pred_63.pdb	B=A,C=C,D=B,E=D
5824	afm_woTemplates_model_4_multimer_v3_pred_64.pdb	B=A,C=C,D=B,E=D
5825	afm_woTemplates_model_4_multimer_v3_pred_65.pdb	B=A,C=C,D=B,E=D
5826	afm_woTemplates_model_4_multimer_v3_pred_66.pdb	B=A,C=C,D=B,E=D
5827	afm_woTemplates_model_4_multimer_v3_pred_7.pdb	B=A,C=C,D=B,E=D
5828	afm_woTemplates_model_4_multimer_v3_pred_8.pdb	B=A,C=C,D=B,E=D
5829	afm_woTemplates_model_4_multimer_v3_pred_9.pdb	B=A,C=C,D=B,E=D
5830	afm_woTemplates_model_5_multimer_v1_pred_0.pdb	B=A,C=C,D=B,E=D
5831	afm_woTemplates_model_5_multimer_v1_pred_1.pdb	B=A,C=C,D=B,E=D
5832	afm_woTemplates_model_5_multimer_v1_pred_10.pdb	B=A,C=C,D=B,E=D
5833	afm_woTemplates_model_5_multimer_v1_pred_11.pdb	B=A,C=C,D=B,E=D
5834	afm_woTemplates_model_5_multimer_v1_pred_12.pdb	B=A,C=C,D=B,E=D
5835	afm_woTemplates_model_5_multimer_v1_pred_13.pdb	B=A,C=C,D=B,E=D
5836	afm_woTemplates_model_5_multimer_v1_pred_14.pdb	B=A,C=C,D=B,E=D
5837	afm_woTemplates_model_5_multimer_v1_pred_15.pdb	B=A,C=C,D=B,E=D
5838	afm_woTemplates_model_5_multimer_v1_pred_16.pdb	B=A,C=C,D=B,E=D
5839	afm_woTemplates_model_5_multimer_v1_pred_17.pdb	B=A,C=C,D=B,E=D
5840	afm_woTemplates_model_5_multimer_v1_pred_18.pdb	B=A,C=C,D=B,E=D
5841	afm_woTemplates_model_5_multimer_v1_pred_19.pdb	B=A,C=C,D=B,E=D
5842	afm_woTemplates_model_5_multimer_v1_pred_2.pdb	B=A,C=C,D=B,E=D
5843	afm_woTemplates_model_5_multimer_v1_pred_20.pdb	B=A,C=C,D=B,E=D
5844	afm_woTemplates_model_5_multimer_v1_pred_21.pdb	B=A,C=C,D=B,E=D
5845	afm_woTemplates_model_5_multimer_v1_pred_22.pdb	B=A,C=C,D=B,E=D
5846	afm_woTemplates_model_5_multimer_v1_pred_23.pdb	B=A,C=C,D=B,E=D
5847	afm_woTemplates_model_5_multimer_v1_pred_24.pdb	B=A,C=C,D=B,E=D
5848	afm_woTemplates_model_5_multimer_v1_pred_25.pdb	B=A,C=C,D=B,E=D
5849	afm_woTemplates_model_5_multimer_v1_pred_26.pdb	B=A,C=C,D=B,E=D
5850	afm_woTemplates_model_5_multimer_v1_pred_27.pdb	B=A,C=C,D=B,E=D
5851	afm_woTemplates_model_5_multimer_v1_pred_28.pdb	B=A,C=C,D=B,E=D
5852	afm_woTemplates_model_5_multimer_v1_pred_29.pdb	B=A,C=C,D=B,E=D
5853	afm_woTemplates_model_5_multimer_v1_pred_3.pdb	B=A,C=C,D=B,E=D
5854	afm_woTemplates_model_5_multimer_v1_pred_30.pdb	B=A,C=C,D=B,E=D
5855	afm_woTemplates_model_5_multimer_v1_pred_31.pdb	B=A,C=C,D=B,E=D
5856	afm_woTemplates_model_5_multimer_v1_pred_32.pdb	B=A,C=C,D=B,E=D
5857	afm_woTemplates_model_5_multimer_v1_pred_33.pdb	B=A,C=C,D=B,E=D
5858	afm_woTemplates_model_5_multimer_v1_pred_34.pdb	B=A,C=C,D=B,E=D
5859	afm_woTemplates_model_5_multimer_v1_pred_35.pdb	B=A,C=C,D=B,E=D
5860	afm_woTemplates_model_5_multimer_v1_pred_36.pdb	B=A,C=C,D=B,E=D
5861	afm_woTemplates_model_5_multimer_v1_pred_37.pdb	B=A,C=C,D=B,E=D
5862	afm_woTemplates_model_5_multimer_v1_pred_38.pdb	B=A,C=C,D=B,E=D
5863	afm_woTemplates_model_5_multimer_v1_pred_39.pdb	B=A,C=C,D=B,E=D
5864	afm_woTemplates_model_5_multimer_v1_pred_4.pdb	B=A,C=C,D=B,E=D
5865	afm_woTemplates_model_5_multimer_v1_pred_40.pdb	B=A,C=C,D=B,E=D
5866	afm_woTemplates_model_5_multimer_v1_pred_41.pdb	B=A,C=C,D=B,E=D
5867	afm_woTemplates_model_5_multimer_v1_pred_42.pdb	B=A,C=C,D=B,E=D
5868	afm_woTemplates_model_5_multimer_v1_pred_43.pdb	B=A,C=C,D=B,E=D
5869	afm_woTemplates_model_5_multimer_v1_pred_44.pdb	B=A,C=C,D=B,E=D
5870	afm_woTemplates_model_5_multimer_v1_pred_45.pdb	B=A,C=C,D=B,E=D
5871	afm_woTemplates_model_5_multimer_v1_pred_46.pdb	B=A,C=C,D=B,E=D
5872	afm_woTemplates_model_5_multimer_v1_pred_47.pdb	B=A,C=C,D=B,E=D
5873	afm_woTemplates_model_5_multimer_v1_pred_48.pdb	B=A,C=C,D=B,E=D
5874	afm_woTemplates_model_5_multimer_v1_pred_49.pdb	B=A,C=C,D=B,E=D
5875	afm_woTemplates_model_5_multimer_v1_pred_5.pdb	B=A,C=C,D=B,E=D
5876	afm_woTemplates_model_5_multimer_v1_pred_50.pdb	B=A,C=C,D=B,E=D
5877	afm_woTemplates_model_5_multimer_v1_pred_51.pdb	B=A,C=C,D=B,E=D
5878	afm_woTemplates_model_5_multimer_v1_pred_52.pdb	B=A,C=C,D=B,E=D
5879	afm_woTemplates_model_5_multimer_v1_pred_53.pdb	B=A,C=C,D=B,E=D
5880	afm_woTemplates_model_5_multimer_v1_pred_54.pdb	B=A,C=C,D=B,E=D
5881	afm_woTemplates_model_5_multimer_v1_pred_55.pdb	B=A,C=C,D=B,E=D
5882	afm_woTemplates_model_5_multimer_v1_pred_56.pdb	B=A,C=C,D=B,E=D
5883	afm_woTemplates_model_5_multimer_v1_pred_57.pdb	B=A,C=C,D=B,E=D
5884	afm_woTemplates_model_5_multimer_v1_pred_58.pdb	B=A,C=C,D=B,E=D
5885	afm_woTemplates_model_5_multimer_v1_pred_59.pdb	B=A,C=C,D=B,E=D
5886	afm_woTemplates_model_5_multimer_v1_pred_6.pdb	B=A,C=C,D=B,E=D
5887	afm_woTemplates_model_5_multimer_v1_pred_60.pdb	B=A,C=C,D=B,E=D
5888	afm_woTemplates_model_5_multimer_v1_pred_61.pdb	B=A,C=C,D=B,E=D
5889	afm_woTemplates_model_5_multimer_v1_pred_62.pdb	B=A,C=C,D=B,E=D
5890	afm_woTemplates_model_5_multimer_v1_pred_63.pdb	B=A,C=C,D=B,E=D
5891	afm_woTemplates_model_5_multimer_v1_pred_64.pdb	B=A,C=C,D=B,E=D
5892	afm_woTemplates_model_5_multimer_v1_pred_65.pdb	B=A,C=C,D=B,E=D
5893	afm_woTemplates_model_5_multimer_v1_pred_66.pdb	B=A,C=C,D=B,E=D
5894	afm_woTemplates_model_5_multimer_v1_pred_7.pdb	B=A,C=C,D=B,E=D
5895	afm_woTemplates_model_5_multimer_v1_pred_8.pdb	B=A,C=C,D=B,E=D
5896	afm_woTemplates_model_5_multimer_v1_pred_9.pdb	B=A,C=C,D=B,E=D
5897	afm_woTemplates_model_5_multimer_v2_pred_0.pdb	B=A,C=C,D=B,E=D
5898	afm_woTemplates_model_5_multimer_v2_pred_1.pdb	B=A,C=C,D=B,E=D
5899	afm_woTemplates_model_5_multimer_v2_pred_10.pdb	B=A,C=C,D=B,E=D
5900	afm_woTemplates_model_5_multimer_v2_pred_11.pdb	B=A,C=C,D=B,E=D
5901	afm_woTemplates_model_5_multimer_v2_pred_12.pdb	B=A,C=C,D=B,E=D
5902	afm_woTemplates_model_5_multimer_v2_pred_13.pdb	B=A,C=C,D=B,E=D
5903	afm_woTemplates_model_5_multimer_v2_pred_14.pdb	B=A,C=C,D=B,E=D
5904	afm_woTemplates_model_5_multimer_v2_pred_15.pdb	B=A,C=C,D=B,E=D
5905	afm_woTemplates_model_5_multimer_v2_pred_16.pdb	B=A,C=C,D=B,E=D
5906	afm_woTemplates_model_5_multimer_v2_pred_17.pdb	B=A,C=C,D=B,E=D
5907	afm_woTemplates_model_5_multimer_v2_pred_18.pdb	B=A,C=C,D=B,E=D
5908	afm_woTemplates_model_5_multimer_v2_pred_19.pdb	B=A,C=C,D=B,E=D
5909	afm_woTemplates_model_5_multimer_v2_pred_2.pdb	B=A,C=C,D=B,E=D
5910	afm_woTemplates_model_5_multimer_v2_pred_20.pdb	B=A,C=C,D=B,E=D
5911	afm_woTemplates_model_5_multimer_v2_pred_21.pdb	B=A,C=C,D=B,E=D
5912	afm_woTemplates_model_5_multimer_v2_pred_22.pdb	B=A,C=C,D=B,E=D
5913	afm_woTemplates_model_5_multimer_v2_pred_23.pdb	B=A,C=C,D=B,E=D
5914	afm_woTemplates_model_5_multimer_v2_pred_24.pdb	B=A,C=C,D=B,E=D
5915	afm_woTemplates_model_5_multimer_v2_pred_25.pdb	B=A,C=C,D=B,E=D
5916	afm_woTemplates_model_5_multimer_v2_pred_26.pdb	B=A,C=C,D=B,E=D
5917	afm_woTemplates_model_5_multimer_v2_pred_27.pdb	B=A,C=C,D=B,E=D
5918	afm_woTemplates_model_5_multimer_v2_pred_28.pdb	B=A,C=C,D=B,E=D
5919	afm_woTemplates_model_5_multimer_v2_pred_29.pdb	B=A,C=C,D=B,E=D
5920	afm_woTemplates_model_5_multimer_v2_pred_3.pdb	B=A,C=C,D=B,E=D
5921	afm_woTemplates_model_5_multimer_v2_pred_30.pdb	B=A,C=C,D=B,E=D
5922	afm_woTemplates_model_5_multimer_v2_pred_31.pdb	B=A,C=C,D=B,E=D
5923	afm_woTemplates_model_5_multimer_v2_pred_32.pdb	B=A,C=C,D=B,E=D
5924	afm_woTemplates_model_5_multimer_v2_pred_33.pdb	B=A,C=C,D=B,E=D
5925	afm_woTemplates_model_5_multimer_v2_pred_34.pdb	B=A,C=C,D=B,E=D
5926	afm_woTemplates_model_5_multimer_v2_pred_35.pdb	B=A,C=C,D=B,E=D
5927	afm_woTemplates_model_5_multimer_v2_pred_36.pdb	B=A,C=C,D=B,E=D
5928	afm_woTemplates_model_5_multimer_v2_pred_37.pdb	B=A,C=C,D=B,E=D
5929	afm_woTemplates_model_5_multimer_v2_pred_38.pdb	B=A,C=C,D=B,E=D
5930	afm_woTemplates_model_5_multimer_v2_pred_39.pdb	B=A,C=C,D=B,E=D
5931	afm_woTemplates_model_5_multimer_v2_pred_4.pdb	B=A,C=C,D=B,E=D
5932	afm_woTemplates_model_5_multimer_v2_pred_40.pdb	B=A,C=C,D=B,E=D
5933	afm_woTemplates_model_5_multimer_v2_pred_41.pdb	B=A,C=C,D=B,E=D
5934	afm_woTemplates_model_5_multimer_v2_pred_42.pdb	B=A,C=C,D=B,E=D
5935	afm_woTemplates_model_5_multimer_v2_pred_43.pdb	B=A,C=C,D=B,E=D
5936	afm_woTemplates_model_5_multimer_v2_pred_44.pdb	B=A,C=C,D=B,E=D
5937	afm_woTemplates_model_5_multimer_v2_pred_45.pdb	B=A,C=C,D=B,E=D
5938	afm_woTemplates_model_5_multimer_v2_pred_46.pdb	B=A,C=C,D=B,E=D
5939	afm_woTemplates_model_5_multimer_v2_pred_47.pdb	B=A,C=C,D=B,E=D
5940	afm_woTemplates_model_5_multimer_v2_pred_48.pdb	B=A,C=C,D=B,E=D
5941	afm_woTemplates_model_5_multimer_v2_pred_49.pdb	B=A,C=C,D=B,E=D
5942	afm_woTemplates_model_5_multimer_v2_pred_5.pdb	B=A,C=C,D=B,E=D
5943	afm_woTemplates_model_5_multimer_v2_pred_50.pdb	B=A,C=C,D=B,E=D
5944	afm_woTemplates_model_5_multimer_v2_pred_51.pdb	B=A,C=C,D=B,E=D
5945	afm_woTemplates_model_5_multimer_v2_pred_52.pdb	B=A,C=C,D=B,E=D
5946	afm_woTemplates_model_5_multimer_v2_pred_53.pdb	B=A,C=C,D=B,E=D
5947	afm_woTemplates_model_5_multimer_v2_pred_54.pdb	B=A,C=C,D=B,E=D
5948	afm_woTemplates_model_5_multimer_v2_pred_55.pdb	B=A,C=C,D=B,E=D
5949	afm_woTemplates_model_5_multimer_v2_pred_56.pdb	B=A,C=C,D=B,E=D
5950	afm_woTemplates_model_5_multimer_v2_pred_57.pdb	B=A,C=C,D=B,E=D
5951	afm_woTemplates_model_5_multimer_v2_pred_58.pdb	B=A,C=C,D=B,E=D
5952	afm_woTemplates_model_5_multimer_v2_pred_59.pdb	B=A,C=C,D=B,E=D
5953	afm_woTemplates_model_5_multimer_v2_pred_6.pdb	B=A,C=C,D=B,E=D
5954	afm_woTemplates_model_5_multimer_v2_pred_60.pdb	B=A,C=C,D=B,E=D
5955	afm_woTemplates_model_5_multimer_v2_pred_61.pdb	B=A,C=C,D=B,E=D
5956	afm_woTemplates_model_5_multimer_v2_pred_62.pdb	B=A,C=C,D=B,E=D
5957	afm_woTemplates_model_5_multimer_v2_pred_63.pdb	B=A,C=C,D=B,E=D
5958	afm_woTemplates_model_5_multimer_v2_pred_64.pdb	B=A,C=C,D=B,E=D
5959	afm_woTemplates_model_5_multimer_v2_pred_65.pdb	B=A,C=C,D=B,E=D
5960	afm_woTemplates_model_5_multimer_v2_pred_66.pdb	B=A,C=C,D=B,E=D
5961	afm_woTemplates_model_5_multimer_v2_pred_7.pdb	B=A,C=C,D=B,E=D
5962	afm_woTemplates_model_5_multimer_v2_pred_8.pdb	B=A,C=C,D=B,E=D
5963	afm_woTemplates_model_5_multimer_v2_pred_9.pdb	B=A,C=C,D=B,E=D
5964	afm_woTemplates_model_5_multimer_v3_pred_0.pdb	B=A,C=C,D=B,E=D
5965	afm_woTemplates_model_5_multimer_v3_pred_1.pdb	B=A,C=C,D=B,E=D
5966	afm_woTemplates_model_5_multimer_v3_pred_10.pdb	B=A,C=C,D=B,E=D
5967	afm_woTemplates_model_5_multimer_v3_pred_11.pdb	B=A,C=C,D=B,E=D
5968	afm_woTemplates_model_5_multimer_v3_pred_12.pdb	B=A,C=C,D=B,E=D
5969	afm_woTemplates_model_5_multimer_v3_pred_13.pdb	B=A,C=C,D=B,E=D
5970	afm_woTemplates_model_5_multimer_v3_pred_14.pdb	B=A,C=C,D=B,E=D
5971	afm_woTemplates_model_5_multimer_v3_pred_15.pdb	B=A,C=C,D=B,E=D
5972	afm_woTemplates_model_5_multimer_v3_pred_16.pdb	B=A,C=C,D=B,E=D
5973	afm_woTemplates_model_5_multimer_v3_pred_17.pdb	B=A,C=C,D=B,E=D
5974	afm_woTemplates_model_5_multimer_v3_pred_18.pdb	B=A,C=C,D=B,E=D
5975	afm_woTemplates_model_5_multimer_v3_pred_19.pdb	B=A,C=C,D=B,E=D
5976	afm_woTemplates_model_5_multimer_v3_pred_2.pdb	B=A,C=C,D=B,E=D
5977	afm_woTemplates_model_5_multimer_v3_pred_20.pdb	B=A,C=C,D=B,E=D
5978	afm_woTemplates_model_5_multimer_v3_pred_21.pdb	B=A,C=C,D=B,E=D
5979	afm_woTemplates_model_5_multimer_v3_pred_22.pdb	B=A,C=C,D=B,E=D
5980	afm_woTemplates_model_5_multimer_v3_pred_23.pdb	B=A,C=C,D=B,E=D
5981	afm_woTemplates_model_5_multimer_v3_pred_24.pdb	B=A,C=C,D=B,E=D
5982	afm_woTemplates_model_5_multimer_v3_pred_25.pdb	B=A,C=C,D=B,E=D
5983	afm_woTemplates_model_5_multimer_v3_pred_26.pdb	B=A,C=C,D=B,E=D
5984	afm_woTemplates_model_5_multimer_v3_pred_27.pdb	B=A,C=C,D=B,E=D
5985	afm_woTemplates_model_5_multimer_v3_pred_28.pdb	B=A,C=C,D=B,E=D
5986	afm_woTemplates_model_5_multimer_v3_pred_29.pdb	B=A,C=C,D=B,E=D
5987	afm_woTemplates_model_5_multimer_v3_pred_3.pdb	B=A,C=C,D=B,E=D
5988	afm_woTemplates_model_5_multimer_v3_pred_30.pdb	B=A,C=C,D=B,E=D
5989	afm_woTemplates_model_5_multimer_v3_pred_31.pdb	B=A,C=C,D=B,E=D
5990	afm_woTemplates_model_5_multimer_v3_pred_32.pdb	B=A,C=C,D=B,E=D
5991	afm_woTemplates_model_5_multimer_v3_pred_33.pdb	B=A,C=C,D=B,E=D
5992	afm_woTemplates_model_5_multimer_v3_pred_34.pdb	B=A,C=C,D=B,E=D
5993	afm_woTemplates_model_5_multimer_v3_pred_35.pdb	B=A,C=C,D=B,E=D
5994	afm_woTemplates_model_5_multimer_v3_pred_36.pdb	B=A,C=C,D=B,E=D
5995	afm_woTemplates_model_5_multimer_v3_pred_37.pdb	B=A,C=C,D=B,E=D
5996	afm_woTemplates_model_5_multimer_v3_pred_38.pdb	B=A,C=C,D=B,E=D
5997	afm_woTemplates_model_5_multimer_v3_pred_39.pdb	B=A,C=C,D=B,E=D
5998	afm_woTemplates_model_5_multimer_v3_pred_4.pdb	B=A,C=C,D=B,E=D
5999	afm_woTemplates_model_5_multimer_v3_pred_40.pdb	B=A,C=C,D=B,E=D
6000	afm_woTemplates_model_5_multimer_v3_pred_41.pdb	B=A,C=C,D=B,E=D
6001	afm_woTemplates_model_5_multimer_v3_pred_42.pdb	B=A,C=C,D=B,E=D
6002	afm_woTemplates_model_5_multimer_v3_pred_43.pdb	B=A,C=C,D=B,E=D
6003	afm_woTemplates_model_5_multimer_v3_pred_44.pdb	B=A,C=C,D=B,E=D
6004	afm_woTemplates_model_5_multimer_v3_pred_45.pdb	B=A,C=C,D=B,E=D
6005	afm_woTemplates_model_5_multimer_v3_pred_46.pdb	B=A,C=C,D=B,E=D
6006	afm_woTemplates_model_5_multimer_v3_pred_47.pdb	B=A,C=C,D=B,E=D
6007	afm_woTemplates_model_5_multimer_v3_pred_48.pdb	B=A,C=C,D=B,E=D
6008	afm_woTemplates_model_5_multimer_v3_pred_49.pdb	B=A,C=C,D=B,E=D
6009	afm_woTemplates_model_5_multimer_v3_pred_5.pdb	B=A,C=C,D=B,E=D
6010	afm_woTemplates_model_5_multimer_v3_pred_50.pdb	B=A,C=C,D=B,E=D
6011	afm_woTemplates_model_5_multimer_v3_pred_51.pdb	B=A,C=C,D=B,E=D
6012	afm_woTemplates_model_5_multimer_v3_pred_52.pdb	B=A,C=C,D=B,E=D
6013	afm_woTemplates_model_5_multimer_v3_pred_53.pdb	B=A,C=C,D=B,E=D
6014	afm_woTemplates_model_5_multimer_v3_pred_54.pdb	B=A,C=C,D=B,E=D
6015	afm_woTemplates_model_5_multimer_v3_pred_55.pdb	B=A,C=C,D=B,E=D
6016	afm_woTemplates_model_5_multimer_v3_pred_56.pdb	B=A,C=C,D=B,E=D
6017	afm_woTemplates_model_5_multimer_v3_pred_57.pdb	B=A,C=C,D=B,E=D
6018	afm_woTemplates_model_5_multimer_v3_pred_58.pdb	B=A,C=C,D=B,E=D
6019	afm_woTemplates_model_5_multimer_v3_pred_59.pdb	B=A,C=C,D=B,E=D
6020	afm_woTemplates_model_5_multimer_v3_pred_6.pdb	B=A,C=C,D=B,E=D
6021	afm_woTemplates_model_5_multimer_v3_pred_60.pdb	B=A,C=C,D=B,E=D
6022	afm_woTemplates_model_5_multimer_v3_pred_61.pdb	B=A,C=C,D=B,E=D
6023	afm_woTemplates_model_5_multimer_v3_pred_62.pdb	B=A,C=C,D=B,E=D
6024	afm_woTemplates_model_5_multimer_v3_pred_63.pdb	B=A,C=C,D=B,E=D
6025	afm_woTemplates_model_5_multimer_v3_pred_64.pdb	B=A,C=C,D=B,E=D
6026	afm_woTemplates_model_5_multimer_v3_pred_65.pdb	B=A,C=C,D=B,E=D
6027	afm_woTemplates_model_5_multimer_v3_pred_66.pdb	B=A,C=C,D=B,E=D
6028	afm_woTemplates_model_5_multimer_v3_pred_7.pdb	B=A,C=C,D=B,E=D
6029	afm_woTemplates_model_5_multimer_v3_pred_8.pdb	B=A,C=C,D=B,E=D
6030	afm_woTemplates_model_5_multimer_v3_pred_9.pdb	B=A,C=C,D=B,E=D
6031	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_0.pdb	A=A,B=C,C=B,D=D
6032	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_1.pdb	A=A,B=C,C=B,D=D
6033	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_10.pdb	A=A,B=C,C=B,D=D
6034	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_11.pdb	A=A,B=C,C=B,D=D
6035	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_12.pdb	A=A,B=C,C=B,D=D
6036	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_13.pdb	A=A,B=C,C=B,D=D
6037	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_14.pdb	A=A,B=C,C=B,D=D
6038	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_15.pdb	A=A,B=C,C=B,D=D
6039	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_16.pdb	A=A,B=C,C=B,D=D
6040	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_17.pdb	A=A,B=C,C=B,D=D
6041	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_18.pdb	A=A,B=C,C=B,D=D
6042	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_19.pdb	A=A,B=C,C=B,D=D
6043	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_2.pdb	A=A,B=C,C=B,D=D
6044	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_20.pdb	A=A,B=C,C=B,D=D
6045	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_21.pdb	A=A,B=C,C=B,D=D
6046	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_22.pdb	A=A,B=C,C=B,D=D
6047	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_23.pdb	A=A,B=C,C=B,D=D
6048	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_24.pdb	A=A,B=C,C=B,D=D
6049	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_25.pdb	A=A,B=C,C=B,D=D
6050	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_26.pdb	A=A,B=C,C=B,D=D
6051	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_27.pdb	A=A,B=C,C=B,D=D
6052	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_28.pdb	A=A,B=C,C=B,D=D
6053	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_29.pdb	A=A,B=C,C=B,D=D
6054	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_3.pdb	A=A,B=C,C=B,D=D
6055	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_30.pdb	A=A,B=C,C=B,D=D
6056	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_31.pdb	A=A,B=C,C=B,D=D
6057	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_32.pdb	A=A,B=C,C=B,D=D
6058	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_33.pdb	A=A,B=C,C=B,D=D
6059	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_34.pdb	A=A,B=C,C=B,D=D
6060	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_35.pdb	A=A,B=C,C=B,D=D
6061	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_36.pdb	A=A,B=C,C=B,D=D
6062	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_37.pdb	A=A,B=C,C=B,D=D
6063	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_38.pdb	A=A,B=C,C=B,D=D
6064	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_39.pdb	A=A,B=C,C=B,D=D
6065	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_4.pdb	A=A,B=C,C=B,D=D
6066	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_40.pdb	A=A,B=C,C=B,D=D
6067	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_41.pdb	A=A,B=C,C=B,D=D
6068	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_42.pdb	A=A,B=C,C=B,D=D
6069	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_43.pdb	A=A,B=C,C=B,D=D
6070	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_44.pdb	A=A,B=C,C=B,D=D
6071	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_45.pdb	A=A,B=C,C=B,D=D
6072	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_46.pdb	A=A,B=C,C=B,D=D
6073	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_47.pdb	A=A,B=C,C=B,D=D
6074	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_48.pdb	A=A,B=C,C=B,D=D
6075	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_49.pdb	A=A,B=C,C=B,D=D
6076	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_5.pdb	A=A,B=C,C=B,D=D
6077	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_50.pdb	A=A,B=C,C=B,D=D
6078	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_51.pdb	A=A,B=C,C=B,D=D
